State Postal,County Name,TOTAL VOTES CAST,Last name,Votes,Last name,Votes,Ratio Obama/Romney
UT,Kane,3281,Stein,21,La Riva,3,7
UT,Millard,4958,Stein,4,La Riva,1,4
UT,Morgan,4370,Stein,6,La Riva,0,#DIV/0!
UT,Piute,781,Stein,0,La Riva,0,#DIV/0!
UT,Rich,999,Stein,1,La Riva,0,#DIV/0!
UT,Salt Lake,341664,Stein,1777,La Riva,140,12.6928571429
UT,San Juan,5159,Stein,10,La Riva,5,2
UT,Sanpete,8804,Stein,11,La Riva,4,2.75
UT,Sevier,7781,Stein,10,La Riva,5,2
UT,Summit,16616,Stein,75,La Riva,3,25
UT,Tooele,16422,Stein,50,La Riva,7,7.1428571429
UT,Uintah,11116,Stein,17,La Riva,1,17
UT,Utah,161278,Stein,435,La Riva,42,10.3571428571
UT,Wasatch,9109,Stein,18,La Riva,5,3.6
UT,Washington,49733,Stein,108,La Riva,21,5.1428571429
UT,Wayne,1323,Stein,4,La Riva,1,4
UT,Weber,68143,Stein,219,La Riva,44,4.9772727273
VA,Virginia,3747858,Obama,1905528,Romney,1789618,1.0647680119
VA,Accomack,16020,Obama,7653,Romney,8212,0.9319288846
VA,Albemarle,53732,Obama,29712,Romney,23263,1.2772213386
VA,Alleghany,7162,Obama,3403,Romney,3595,0.9465924896
VA,Amelia,6885,Obama,2488,Romney,4324,0.5753931545
VA,Amherst,14937,Obama,5898,Romney,8865,0.6653130288
VA,Appomattox,7924,Obama,2453,Romney,5340,0.4593632959
VA,Arlington,117279,Obama,81178,Romney,34433,2.3575639648
VA,Augusta,33614,Obama,9448,Romney,23614,0.4001016346
VA,Bath,2218,Obama,894,Romney,1274,0.7017268446
VA,Bedford,40750,Obama,10925,Romney,29281,0.3731088419
VA,Bland,2937,Obama,735,Romney,2144,0.3428171642
VA,Botetourt,18208,Obama,5449,Romney,12471,0.4369336862
VA,Brunswick,8029,Obama,4993,Romney,2965,1.6839797639
VA,Buchanan,9636,Obama,3094,Romney,6436,0.4807333748
VA,Buckingham,7447,Obama,3747,Romney,3569,1.0498739143
VA,Campbell,25632,Obama,7591,Romney,17687,0.4291852773
VA,Caroline,13590,Obama,7258,Romney,6148,1.1805465192
VA,Carroll,12315,Obama,3500,Romney,8351,0.4191114837
VA,Charles City,4213,Obama,2772,Romney,1396,1.9856733524
VA,Charlotte,5897,Obama,2502,Romney,3311,0.7556629417
VA,Chesterfield,172223,Obama,78954,Romney,91174,0.8659705618
VA,Clarke,7731,Obama,3237,Romney,4295,0.7536670547
VA,Craig,2664,Obama,830,Romney,1757,0.4723961298
VA,Culpeper,20131,Obama,8263,Romney,11549,0.7154732011
VA,Cumberland,5040,Obama,2422,Romney,2538,0.9542947203
VA,Dickenson,6878,Obama,2472,Romney,4274,0.5783809078
VA,Dinwiddie,13339,Obama,6425,Romney,6769,0.9491800857
VA,Essex,5666,Obama,3009,Romney,2602,1.1564181399
VA,Fairfax,440174,Obama,260835,Romney,173786,1.5008976557
VA,Fauquier,35339,Obama,13891,Romney,20955,0.6628966834
VA,Floyd,7626,Obama,2732,Romney,4671,0.5848854635
VA,Fluvanna,12724,Obama,5885,Romney,6678,0.8812518718
VA,Franklin,26633,Obama,9082,Romney,16685,0.5443212466
VA,Frederick,36272,Obama,12683,Romney,22851,0.5550304144
VA,Giles,7544,Obama,2730,Romney,4660,0.5858369099
VA,Gloucester,19246,Obama,6764,Romney,12137,0.5573041114
VA,Goochland,13287,Obama,4676,Romney,8448,0.5535037879
VA,Grayson,7146,Obama,2094,Romney,4801,0.4361591335
VA,Greene,8993,Obama,3284,Romney,5558,0.5908600216
VA,Greensville,4925,Obama,3135,Romney,1766,1.775198188
VA,Halifax,16663,Obama,7760,Romney,8699,0.8920565582
VA,Hanover,58936,Obama,18283,Romney,39920,0.457990982
VA,Henrico,161195,Obama,89116,Romney,70235,1.2688260839
VA,Henry,24927,Obama,10312,Romney,13980,0.7376251788
VA,Highland,1411,Obama,459,Romney,924,0.4967532468
VA,Isle of Wight,20772,Obama,8754,Romney,11797,0.7420530643
VA,James City,41134,Obama,17854,Romney,22830,0.7820411739
VA,King and Queen,3645,Obama,1743,Romney,1863,0.9355877617
VA,King George,11287,Obama,4476,Romney,6603,0.6778736938
VA,King William,8865,Obama,3326,Romney,5445,0.610835629
VA,Lancaster,7052,Obama,3144,Romney,3749,0.838623633
VA,Lee,9588,Obama,2593,Romney,6845,0.3788166545
VA,Loudoun,158648,Obama,81900,Romney,74794,1.0950076209
VA,Louisa,16404,Obama,6949,Romney,9207,0.7547518193
VA,Lunenburg,5726,Obama,2684,Romney,2969,0.9040080835
VA,Madison,6597,Obama,2637,Romney,3864,0.6824534161
VA,Mathews,5364,Obama,1807,Romney,3488,0.5180619266
VA,Mecklenburg,14813,Obama,6786,Romney,7855,0.8639083386
VA,Middlesex,6067,Obama,2370,Romney,3619,0.6548770379
VA,Montgomery,40938,Obama,19903,Romney,20006,0.9948515445
VA,Nelson,8225,Obama,4171,Romney,3944,1.0575557809
VA,New Kent,10941,Obama,3555,Romney,7246,0.490615512
VA,Northampton,6481,Obama,3737,Romney,2676,1.3964872945
VA,Northumberland,7542,Obama,3186,Romney,4308,0.7395543175
VA,Nottoway,6844,Obama,3344,Romney,3409,0.9809328249
VA,Orange,16330,Obama,6870,Romney,9244,0.7431847685
VA,Page,10205,Obama,3724,Romney,6344,0.5870113493
VA,Patrick,8241,Obama,2417,Romney,5622,0.4299181786
VA,Pittsylvania,30578,Obama,10855,Romney,19275,0.5631647211
VA,Powhatan,15466,Obama,4066,Romney,11192,0.3632952109
VA,Prince Edward,9224,Obama,5132,Romney,3952,1.298582996
VA,Prince George,17180,Obama,7671,Romney,9350,0.8204278075
VA,Prince William,179648,Obama,103161,Romney,74371,1.3871132565
VA,Pulaski,14657,Obama,5287,Romney,8917,0.5929124145
VA,Rappahannock,4331,Obama,1971,Romney,2307,0.8543563069
VA,Richmond,3768,Obama,1574,Romney,2160,0.7287037037
VA,Roanoke,53793,Obama,19589,Romney,33344,0.5874820058
VA,Rockbridge,10155,Obama,4087,Romney,5898,0.6929467616
VA,Rockingham,34783,Obama,10059,Romney,24173,0.4161254292
VA,Russell,12063,Obama,3716,Romney,8177,0.4544453956
VA,Scott,9964,Obama,2395,Romney,7439,0.3219518753
VA,Shenandoah,19289,Obama,6462,Romney,12526,0.5158869551
VA,Smyth,12751,Obama,4169,Romney,8376,0.4977316141
VA,Southampton,9261,Obama,4437,Romney,4733,0.9374603845
VA,Spotsylvania,57797,Obama,25150,Romney,31818,0.7904330882
VA,Stafford,60338,Obama,27130,Romney,32429,0.8365968732
VA,Surry,4302,Obama,2574,Romney,1671,1.5403949731
VA,Sussex,5421,Obama,3350,Romney,2021,1.6575952499
VA,Tazewell,17712,Obama,3661,Romney,13843,0.264465795
VA,Warren,16636,Obama,6449,Romney,9865,0.6537252914
VA,Washington,25582,Obama,7076,Romney,18141,0.390055675
VA,Westmoreland,8689,Obama,4155,Romney,4116,1.0094752187
VA,Wise,14937,Obama,3751,Romney,11041,0.3397337198
VA,Wythe,12336,Obama,3782,Romney,8324,0.4543488707
VA,York,33848,Obama,13165,Romney,20182,0.6523139431
VA,Alexandria,73470,Obama,52434,Romney,20205,2.5951002227
VA,Bedford City,2798,Obama,1225,Romney,1527,0.8022265881
VA,Bristol,7356,Obama,2487,Romney,4776,0.5207286432
VA,Buena Vista,2526,Obama,919,Romney,1564,0.5875959079
VA,Charlottesville,21455,Obama,16267,Romney,4801,3.3882524474
VA,Chesapeake,110105,Obama,54999,Romney,53845,1.0214318878
VA,Colonial Heights,8593,Obama,2541,Romney,5937,0.4279939363
VA,Covington,2329,Obama,1319,Romney,975,1.3528205128
VA,Danville,20169,Obama,12215,Romney,7756,1.5749097473
VA,Emporia,2691,Obama,1793,Romney,886,2.0237020316
VA,Fairfax City,11577,Obama,6636,Romney,4762,1.3935321294
VA,Falls Church,7244,Obama,5006,Romney,2141,2.3381597384
VA,Franklin City,4351,Obama,2830,Romney,1496,1.8917112299
VA,Fredericksburg,11396,Obama,7114,Romney,4054,1.7548100641
VA,Galax,2273,Obama,900,Romney,1332,0.6756756757
VA,Hampton,71713,Obama,51733,Romney,19193,2.6954097848
VA,Harrisonburg,15541,Obama,8650,Romney,6564,1.317794028
VA,Hopewell,9011,Obama,5178,Romney,3737,1.3856034252
VA,Lexington,2677,Obama,1484,Romney,1146,1.294938918
VA,Lynchburg,36242,Obama,15905,Romney,19752,0.8052349129
VA,Manassas,15154,Obama,8478,Romney,6463,1.3117747176
VA,Manassas Park,4627,Obama,2873,Romney,1696,1.6939858491
VA,Martinsville,6277,Obama,3855,Romney,2312,1.6673875433
VA,Newport News,79169,Obama,50990,Romney,27224,1.8729797238
VA,Norfolk,77925,Obama,55654,Romney,21366,2.6047926612
VA,Norton,1486,Obama,566,Romney,895,0.6324022346
VA,Petersburg,15977,Obama,14377,Romney,1526,9.4213630406
VA,Poquoson,7098,Obama,1679,Romney,5312,0.3160768072
VA,Portsmouth,41860,Obama,28994,Romney,12407,2.336906585
VA,Radford,5382,Obama,2732,Romney,2520,1.0841269841
VA,Richmond City,92175,Obama,71037,Romney,19732,3.6000912224
VA,Roanoke City,37479,Obama,22179,Romney,14116,1.5711958062
VA,Salem,12270,Obama,4756,Romney,7289,0.6524900535
VA,Staunton,11154,Obama,5710,Romney,5257,1.0861708199
VA,Suffolk,42381,Obama,24194,Romney,17778,1.3608954888
VA,Virginia Beach,195823,Obama,94163,Romney,99107,0.9501145227
VA,Waynesboro,8772,Obama,3836,Romney,4789,0.8010022969
VA,Williamsburg,7722,Obama,4901,Romney,2678,1.8300970874
VA,Winchester,10254,Obama,5089,Romney,4943,1.0295367186
VT,Vermont,297274,Obama,199259,Romney,92700,2.1495037756
VT,Addison,736,Obama,386,Romney,336,1.1488095238
VT,Albany,449,Obama,290,Romney,149,1.9463087248
VT,Alburg,915,Obama,591,Romney,314,1.8821656051
VT,Andover,314,Obama,187,Romney,118,1.5847457627
VT,Arlington,1241,Obama,749,Romney,468,1.6004273504
VT,Athens,145,Obama,84,Romney,55,1.5272727273
VT,Bakersfield,583,Obama,386,Romney,190,2.0315789474
VT,Baltimore,115,Obama,63,Romney,46,1.3695652174
VT,Barnard,546,Obama,355,Romney,184,1.9293478261
VT,Barnet,963,Obama,582,Romney,363,1.6033057851
VT,Barre,3058,Obama,1946,Romney,1048,1.856870229
VT,Barre Town,3903,Obama,2127,Romney,1734,1.2266435986
VT,Barton,1072,Obama,671,Romney,390,1.7205128205
VT,Belvidere,142,Obama,82,Romney,57,1.4385964912
VT,Bennington,6376,Obama,4503,Romney,1753,2.5687393041
VT,Benson,470,Obama,301,Romney,159,1.893081761
VT,Berkshire,567,Obama,342,Romney,219,1.5616438356
VT,Berlin,1250,Obama,795,Romney,426,1.8661971831
VT,Bethel,971,Obama,646,Romney,306,2.1111111111
VT,Bloomfield,98,Obama,58,Romney,40,1.45
VT,Bolton,603,Obama,433,Romney,161,2.6894409938
VT,Bradford,1194,Obama,754,Romney,416,1.8125
VT,Braintree,553,Obama,358,Romney,185,1.9351351351
VT,Brandon,1798,Obama,1204,Romney,568,2.1197183099
VT,Brattleboro,5630,Obama,4621,Romney,915,5.050273224
VT,Bridgewater,485,Obama,317,Romney,158,2.0063291139
VT,Bridport,634,Obama,340,Romney,277,1.2274368231
VT,Brighton,531,Obama,299,Romney,223,1.3408071749
VT,Bristol,1787,Obama,1238,Romney,507,2.4418145957
VT,Brookfield,689,Obama,456,Romney,216,2.1111111111
VT,Brookline,258,Obama,179,Romney,76,2.3552631579
VT,Brownington,385,Obama,229,Romney,150,1.5266666667
VT,Brunswick,60,Obama,38,Romney,22,1.7272727273
VT,Burke,753,Obama,455,Romney,287,1.5853658537
VT,Burlington,17377,Obama,14322,Romney,2591,5.527595523
VT,Cabot,729,Obama,487,Romney,221,2.2036199095
VT,Calais,990,Obama,753,Romney,208,3.6201923077
VT,Cambridge,1881,Obama,1332,Romney,512,2.6015625
VT,Canaan,409,Obama,249,Romney,151,1.6490066225
VT,Castleton,1711,Obama,987,Romney,696,1.4181034483
VT,Cavendish,669,Obama,392,Romney,261,1.5019157088
VT,Charleston,431,Obama,256,Romney,169,1.5147928994
VT,Charlotte,2392,Obama,1677,Romney,657,2.5525114155
VT,Chelsea,619,Obama,331,Romney,279,1.1863799283
VT,Chester,1486,Obama,971,Romney,489,1.9856850716
VT,Chittenden,711,Obama,412,Romney,288,1.4305555556
VT,Clarendon,1227,Obama,648,Romney,558,1.1612903226
VT,Colchester,7289,Obama,4615,Romney,2548,1.8112244898
VT,Concord,509,Obama,275,Romney,222,1.2387387387
VT,Corinth,661,Obama,408,Romney,240,1.7
VT,Cornwall,698,Obama,509,Romney,181,2.8121546961
VT,Coventry,485,Obama,297,Romney,183,1.6229508197
VT,Craftsbury,619,Obama,435,Romney,151,2.880794702
VT,Danby,629,Obama,374,Romney,236,1.5847457627
VT,Danville,1183,Obama,695,Romney,475,1.4631578947
VT,Derby,2112,Obama,1234,Romney,848,1.4551886792
VT,Dorset,1205,Obama,762,Romney,424,1.7971698113
VT,Dover,742,Obama,428,Romney,296,1.4459459459
VT,Dummerston,1154,Obama,897,Romney,234,3.8333333333
VT,Duxbury,696,Obama,505,Romney,184,2.7445652174
VT,East Haven,122,Obama,68,Romney,51,1.3333333333
VT,East Montpelier,1579,Obama,1151,Romney,402,2.8631840796
VT,Eden,475,Obama,320,Romney,146,2.1917808219
VT,Elmore,503,Obama,359,Romney,130,2.7615384615
VT,Enosburgh,1219,Obama,797,Romney,398,2.0025125628
VT,Essex,10390,Obama,6630,Romney,3640,1.8214285714
VT,Fairfax,2129,Obama,1275,Romney,826,1.5435835351
VT,Fairfield,869,Obama,552,Romney,306,1.8039215686
VT,Fair Haven,1102,Obama,678,Romney,399,1.6992481203
VT,Fairlee,528,Obama,361,Romney,153,2.3594771242
VT,Fayston,733,Obama,528,Romney,189,2.7936507937
VT,Ferrisburg,1534,Obama,987,Romney,514,1.920233463
VT,Fletcher,613,Obama,418,Romney,185,2.2594594595
VT,Franklin,561,Obama,294,Romney,261,1.1264367816
VT,Georgia,2180,Obama,1228,Romney,918,1.3376906318
VT,Glover,574,Obama,398,Romney,158,2.5189873418
VT,Goshen,123,Obama,83,Romney,35,2.3714285714
VT,Grafton,357,Obama,235,Romney,113,2.0796460177
VT,Granby,44,Obama,28,Romney,15,1.8666666667
VT,Grand Isle,1203,Obama,729,Romney,448,1.6272321429
VT,Granville,141,Obama,115,Romney,21,5.4761904762
VT,Greensboro,407,Obama,299,Romney,101,2.9603960396
VT,Groton,443,Obama,219,Romney,211,1.0379146919
VT,Guildhall,145,Obama,75,Romney,65,1.1538461538
VT,Guilford,1131,Obama,853,Romney,261,3.2681992337
VT,Halifax,399,Obama,260,Romney,136,1.9117647059
VT,Hancock,149,Obama,99,Romney,47,2.1063829787
VT,Hardwick,1340,Obama,924,Romney,384,2.40625
VT,Hartford,4774,Obama,3315,Romney,1405,2.359430605
VT,Hartland,1833,Obama,1290,Romney,525,2.4571428571
VT,Highgate,1292,Obama,736,Romney,542,1.3579335793
VT,Hinesburg,2423,Obama,1745,Romney,652,2.6763803681
VT,Holland,296,Obama,171,Romney,121,1.4132231405
VT,Hubbardton,356,Obama,211,Romney,141,1.4964539007
VT,Huntington,1104,Obama,850,Romney,232,3.6637931034
VT,Hyde Park,1411,Obama,1003,Romney,387,2.5917312661
VT,Ira,230,Obama,132,Romney,96,1.375
VT,Irasburg,528,Obama,290,Romney,234,1.2393162393
VT,Isle La Motte,292,Obama,175,Romney,113,1.5486725664
VT,Jamaica,505,Obama,375,Romney,119,3.1512605042
VT,Jay,196,Obama,123,Romney,69,1.7826086957
VT,Jericho,3054,Obama,1990,Romney,1026,1.9395711501
VT,Johnson,1274,Obama,919,Romney,333,2.7597597598
VT,Killington,629,Obama,363,Romney,255,1.4235294118
VT,Kirby,242,Obama,158,Romney,78,2.0256410256
VT,Landgrove,102,Obama,82,Romney,20,4.1
VT,Leicester,479,Obama,292,Romney,176,1.6590909091
VT,Lemington,52,Obama,28,Romney,23,1.2173913043
VT,Lincoln,782,Obama,581,Romney,181,3.2099447514
VT,Londonderry,898,Obama,552,Romney,334,1.6526946108
VT,Lowell,377,Obama,228,Romney,143,1.5944055944
VT,Ludlow,1104,Obama,652,Romney,437,1.4919908467
VT,Lunenburg,554,Obama,296,Romney,243,1.2181069959
VT,Lyndon,2051,Obama,1140,Romney,866,1.3163972286
VT,Maidstone,104,Obama,50,Romney,52,0.9615384615
VT,Manchester,2319,Obama,1440,Romney,850,1.6941176471
VT,Marlboro,569,Obama,481,Romney,73,6.5890410959
VT,Marshfield,800,Obama,521,Romney,253,2.0592885375
VT,Mendon,590,Obama,319,Romney,262,1.2175572519
VT,Middlebury,3352,Obama,2635,Romney,661,3.9863842663
VT,Middlesex,993,Obama,756,Romney,216,3.5
VT,Middletown Springs,441,Obama,272,Romney,163,1.6687116564
VT,Milton,4630,Obama,2586,Romney,1966,1.3153611394
VT,Monkton,1070,Obama,724,Romney,330,2.1939393939
VT,Montgomery,592,Obama,410,Romney,174,2.3563218391
VT,Montpelier,4484,Obama,3692,Romney,700,5.2742857143
VT,Moretown,950,Obama,664,Romney,261,2.5440613027
VT,Morgan,340,Obama,162,Romney,175,0.9257142857
VT,Morristown,2485,Obama,1780,Romney,668,2.6646706587
VT,Mount Holly,744,Obama,439,Romney,294,1.4931972789
VT,Mount Tabor,82,Obama,50,Romney,32,1.5625
VT,Newark,293,Obama,168,Romney,111,1.5135135135
VT,Newbury,1017,Obama,623,Romney,375,1.6613333333
VT,Newfane,948,Obama,732,Romney,200,3.66
VT,New Haven,980,Obama,650,Romney,322,2.0186335404
VT,Newport,1550,Obama,961,Romney,555,1.7315315315
VT,Newport Town,685,Obama,405,Romney,270,1.5
VT,Northfield,2103,Obama,1378,Romney,685,2.0116788321
VT,North Hero,570,Obama,312,Romney,249,1.2530120482
VT,Norton,93,Obama,45,Romney,44,1.0227272727
VT,Norwich,2160,Obama,1839,Romney,293,6.2764505119
VT,Orange,510,Obama,251,Romney,248,1.0120967742
VT,Orwell,618,Obama,333,Romney,275,1.2109090909
VT,Panton,333,Obama,208,Romney,122,1.7049180328
VT,Pawlet,730,Obama,461,Romney,254,1.8149606299
VT,Peacham,488,Obama,346,Romney,136,2.5441176471
VT,Peru,218,Obama,160,Romney,55,2.9090909091
VT,Pittsfield,281,Obama,160,Romney,116,1.3793103448
VT,Pittsford,1456,Obama,891,Romney,544,1.6378676471
VT,Plainfield,648,Obama,509,Romney,118,4.313559322
VT,Plymouth,338,Obama,192,Romney,138,1.3913043478
VT,Pomfret,598,Obama,431,Romney,161,2.6770186335
VT,Poultney,1355,Obama,857,Romney,468,1.8311965812
VT,Pownal,1582,Obama,1047,Romney,507,2.0650887574
VT,Proctor,798,Obama,498,Romney,294,1.693877551
VT,Putney,1280,Obama,1064,Romney,188,5.6595744681
VT,Randolph,2120,Obama,1409,Romney,663,2.125188537
VT,Reading,373,Obama,259,Romney,102,2.5392156863
VT,Readsboro,356,Obama,225,Romney,122,1.8442622951
VT,Richford,763,Obama,497,Romney,257,1.9338521401
VT,Richmond,2409,Obama,1722,Romney,650,2.6492307692
VT,Ripton,333,Obama,267,Romney,58,4.6034482759
VT,Rochester,648,Obama,463,Romney,173,2.676300578
VT,Rockingham,2098,Obama,1562,Romney,497,3.1428571429
VT,Roxbury,333,Obama,228,Romney,91,2.5054945055
VT,Royalton,1259,Obama,870,Romney,355,2.4507042254
VT,Rupert,381,Obama,238,Romney,137,1.7372262774
VT,Rutland,6794,Obama,4251,Romney,2428,1.7508237232
VT,Rutland Town,2270,Obama,1211,Romney,1029,1.1768707483
VT,Ryegate,552,Obama,342,Romney,201,1.7014925373
VT,St. Albans,2408,Obama,1593,Romney,752,2.1183510638
VT,St. Albans Town,2770,Obama,1592,Romney,1147,1.3879686138
VT,St. George,326,Obama,219,Romney,103,2.1262135922
VT,St. Johnsbury,2919,Obama,1789,Romney,1081,1.6549491212
VT,Salisbury,538,Obama,356,Romney,171,2.081871345
VT,Sandgate,207,Obama,121,Romney,82,1.4756097561
VT,Searsburg,51,Obama,24,Romney,21,1.1428571429
VT,Shaftsbury,1859,Obama,1163,Romney,673,1.7280832095
VT,Sharon,703,Obama,496,Romney,202,2.4554455446
VT,Sheffield,285,Obama,182,Romney,93,1.9569892473
VT,Shelburne,4520,Obama,3076,Romney,1403,2.1924447612
VT,Sheldon,776,Obama,476,Romney,283,1.6819787986
VT,Shoreham,619,Obama,404,Romney,201,2.0099502488
VT,Shrewsbury,646,Obama,383,Romney,248,1.5443548387
VT,South Burlington,9403,Obama,6512,Romney,2748,2.3697234352
VT,South Hero,1084,Obama,724,Romney,347,2.0864553314
VT,Springfield,3743,Obama,2331,Romney,1339,1.7408513816
VT,Stamford,463,Obama,274,Romney,176,1.5568181818
VT,Stannard,92,Obama,68,Romney,19,3.5789473684
VT,Starksboro,831,Obama,582,Romney,230,2.5304347826
VT,Stockbridge,384,Obama,260,Romney,119,2.1848739496
VT,Stowe,2647,Obama,1805,Romney,800,2.25625
VT,Strafford,693,Obama,561,Romney,114,4.9210526316
VT,Stratton,143,Obama,73,Romney,70,1.0428571429
VT,Sudbury,306,Obama,199,Romney,102,1.9509803922
VT,Sunderland,482,Obama,310,Romney,165,1.8787878788
VT,Sutton,426,Obama,254,Romney,167,1.5209580838
VT,Swanton,2433,Obama,1461,Romney,947,1.5427666315
VT,Thetford,1538,Obama,1196,Romney,312,3.8333333333
VT,Tinmouth,291,Obama,177,Romney,109,1.623853211
VT,Topsham,508,Obama,288,Romney,208,1.3846153846
VT,Townshend,648,Obama,449,Romney,191,2.3507853403
VT,Troy,637,Obama,393,Romney,236,1.6652542373
VT,Tunbridge,758,Obama,500,Romney,239,2.0920502092
VT,Underhill,1821,Obama,1226,Romney,565,2.1699115044
VT,Vergennes,1113,Obama,788,Romney,312,2.5256410256
VT,Vernon,1077,Obama,562,Romney,495,1.1353535354
VT,Vershire,342,Obama,230,Romney,103,2.2330097087
VT,Victory,48,Obama,30,Romney,18,1.6666666667
VT,Waitsfield,1085,Obama,824,Romney,237,3.4767932489
VT,Walden,473,Obama,303,Romney,158,1.917721519
VT,Wallingford,1118,Obama,663,Romney,426,1.5563380282
VT,Waltham,264,Obama,179,Romney,76,2.3552631579
VT,Wardsboro,382,Obama,246,Romney,130,1.8923076923
VT,Warren,991,Obama,774,Romney,197,3.9289340102
VT,Washington,522,Obama,315,Romney,195,1.6153846154
VT,Waterbury,2697,Obama,1978,Romney,654,3.0244648318
VT,Waterford,705,Obama,370,Romney,326,1.1349693252
VT,Waterville,334,Obama,233,Romney,98,2.3775510204
VT,Weathersfield,1424,Obama,895,Romney,509,1.7583497053
VT,Wells,524,Obama,270,Romney,234,1.1538461538
VT,West Fairlee,294,Obama,195,Romney,93,2.0967741935
VT,Westfield,289,Obama,170,Romney,112,1.5178571429
VT,Westford,1133,Obama,742,Romney,376,1.9734042553
VT,West Haven,125,Obama,79,Romney,44,1.7954545455
VT,Westminster,1579,Obama,1213,Romney,338,3.5887573964
VT,Westmore,199,Obama,104,Romney,92,1.1304347826
VT,Weston,417,Obama,282,Romney,130,2.1692307692
VT,West Rutland,1000,Obama,597,Romney,391,1.5268542199
VT,West Windsor,679,Obama,454,Romney,219,2.0730593607
VT,Weybridge,541,Obama,401,Romney,127,3.157480315
VT,Wheelock,337,Obama,197,Romney,132,1.4924242424
VT,Whiting,188,Obama,133,Romney,54,2.462962963
VT,Whitingham,610,Obama,376,Romney,226,1.6637168142
VT,Williamstown,1418,Obama,839,Romney,549,1.5282331512
VT,Williston,5104,Obama,3329,Romney,1697,1.9616971126
VT,Wilmington,1034,Obama,692,Romney,327,2.1162079511
VT,Windham,218,Obama,146,Romney,70,2.0857142857
VT,Windsor,1554,Obama,1119,Romney,406,2.7561576355
VT,Winhall,499,Obama,297,Romney,189,1.5714285714
VT,Winooski,2553,Obama,1941,Romney,552,3.5163043478
VT,Wolcott,772,Obama,538,Romney,221,2.4343891403
VT,Woodbury,483,Obama,317,Romney,157,2.0191082803
VT,Woodford,171,Obama,122,Romney,45,2.7111111111
VT,Woodstock,1891,Obama,1361,Romney,508,2.6791338583
VT,Worcester,544,Obama,416,Romney,111,3.7477477477
WA,Washington,2840306,Obama,1588309,Romney,1183614,1.3419146783
WA,Adams,4707,Obama,1516,Romney,3111,0.487303118
WA,Asotin,9883,Obama,3993,Romney,5647,0.7071011156
WA,Benton,78874,Obama,27846,Romney,49105,0.5670705631
WA,Chelan,30952,Obama,12519,Romney,17741,0.7056535708
WA,Clallam,35242,Obama,17231,Romney,17087,1.0084274595
WA,Clark,181567,Obama,88822,Romney,88629,1.0021776168
WA,Columbia,2222,Obama,634,Romney,1545,0.4103559871
WA,Cowlitz,40976,Obama,20897,Romney,19107,1.0936829434
WA,Douglas,14678,Obama,5047,Romney,9287,0.5434478303
WA,Ferry,3391,Obama,1276,Romney,1966,0.6490335707
WA,Franklin,18940,Obama,6876,Romney,11657,0.5898601699
WA,Garfield,1275,Obama,335,Romney,912,0.3673245614
WA,Grant,27041,Obama,8746,Romney,17570,0.4977803073
WA,Grays Harbor,28224,Obama,15692,Romney,11743,1.3362854466
WA,Island,41319,Obama,21080,Romney,19251,1.0950080515
WA,Jefferson,18717,Obama,11985,Romney,6113,1.960575822
WA,King,871654,Obama,599796,Romney,252090,2.3792931096
WA,Kitsap,109919,Obama,59701,Romney,47468,1.2577104576
WA,Kittitas,15152,Obama,6462,Romney,8372,0.7718585762
WA,Klickitat,9861,Obama,4373,Romney,5138,0.8511093811
WA,Lewis,26348,Obama,9772,Romney,15954,0.612510969
WA,Lincoln,5804,Obama,1649,Romney,4024,0.4097912525
WA,Mason,27897,Obama,14568,Romney,12637,1.1528052544
WA,Okanogan,12781,Obama,5259,Romney,7151,0.7354216194
WA,Pacific,10477,Obama,5684,Romney,4484,1.267618198
WA,Pend Oreille,6649,Obama,2501,Romney,3942,0.634449518
